idx,name,y_true,y_predict
570,libstdc++,库,库
571,libstdc++-docs,库,库
572,libstdc++-static,库,库
573,libtsan,库,库
574,libubsan,库,库
575,gcc-toolset-10-perftools,工具,库
576,gcc-toolset-10-toolchain,工具,工具
577,gcc-toolset-10-binutils,工具,工具
578,gcc-toolset-10-dwz,工具,工具
579,gcc-toolset-10-dyninst,工具,其它
580,gcc-toolset-10-elfutils,工具,工具
581,gcc-toolset-10-elfutils-libelf,工具,工具
582,gcc-toolset-10-elfutils-libs,工具,库
583,gcc-toolset-10-libstdc++-docs,工具,库
584,gcc-toolset-10-gdb-gdbserver,工具,服务
585,gcc-toolset-10-ltrace,工具,工具
586,gcc-toolset-10-make,工具,工具
587,gcc-toolset-10-strace,工具,库
588,gcc-toolset-10-systemtap-client,工具,库
589,gcc-toolset-10-systemtap-server,工具,工具
590,gcc-toolset-10-valgrind,工具,服务
591,gcc-toolset-11-perftools,工具,库
592,gcc-toolset-11-toolchain,工具,工具
593,gcc-toolset-11-annobin-annocheck,工具,工具
594,gcc-toolset-11-binutils,工具,工具
595,gcc-toolset-11-dwz,工具,工具
596,gcc-toolset-11-dyninst,工具,工具
597,gcc-toolset-11-elfutils,工具,工具
598,gcc-toolset-11-elfutils-libelf,工具,工具
599,gcc-toolset-11-elfutils-libs,工具,库
600,gcc-toolset-11-libgccjit,工具,库
601,gcc-toolset-11-libgccjit-docs,工具,工具
602,gcc-toolset-11-libstdc++-docs,工具,库
603,libasan6,库,库
604,gcc-toolset-11-gdb-gdbserver,工具,工具
605,gcc-toolset-11-ltrace,工具,库
606,gcc-toolset-11-make,工具,工具
607,gcc-toolset-11-strace,工具,服务
608,gcc-toolset-11-systemtap-client,工具,服务
609,gcc-toolset-11-systemtap-server,工具,服务
610,gcc-toolset-11-valgrind,工具,服务
611,gcc-toolset-9-perftools,工具,库
612,gcc-toolset-9-toolchain,工具,其它
613,gcc-toolset-9-binutils,工具,工具
614,gcc-toolset-9-dwz,工具,工具
615,gcc-toolset-9-dyninst,工具,工具
616,gcc-toolset-9-dyninst-static,工具,库
617,gcc-toolset-9-elfutils,工具,工具
618,gcc-toolset-9-elfutils-libelf,工具,工具
619,gcc-toolset-9-elfutils-libs,工具,库
620,gcc-toolset-9-libstdc++-docs,工具,库
621,gcc-toolset-9-gdb-gdbserver,工具,服务
622,gcc-toolset-9-ltrace,工具,工具
623,gcc-toolset-9-make,工具,工具
624,gcc-toolset-9-strace,工具,库
625,gcc-toolset-9-systemtap-client,工具,服务
626,gcc-toolset-9-systemtap-server,工具,工具
627,gcc-toolset-9-valgrind,工具,服务
628,gcr,库,工具
629,gd,库,库
630,gdb,工具,服务
631,gdb-gdbserver,工具,服务
632,gdbm,库,工具
633,gdbm-libs,库,库
634,gdisk,工具,工具
635,gdk-pixbuf2,库,工具
636,gdk-pixbuf2-xlib,库,工具
637,gedit-plugin-commander,服务,服务
638,genwqe-tools,工具,工具
639,genwqe-vpd,工具,工具
640,genwqe-zlib,库,库
641,geoclue2,库,库
642,geoclue2-demos,库,服务
643,geoclue2-libs,库,服务
644,geocode-glib,库,库
645,GeoIP,库,库
646,geronimo-jms,库,其它
647,gettext,工具,工具
648,gettext-libs,库,库
649,gflags,库,工具
650,gfs2-utils,工具,工具
651,ghostscript,工具,工具
652,ghostscript-tools-dvipdf,工具,其它
653,ghostscript-tools-fonts,工具,其它
654,ghostscript-tools-printing,工具,其它
655,libgs,库,库
656,giflib,库,库
657,gimp,库,其它
658,gimp-devel-tools,库,工具
659,gimp-libs,库,库
660,libgio-qt,库,库
661,git,工具,库
662,git-all,工具,库
663,git-core,工具,服务
664,git-email,工具,服务
665,git-subtree,工具,服务
666,git-svn,工具,库
667,perl-Git,库,库
668,perl-Git-SVN,库,库
669,gjs,库,库
670,glade-libs,库,库
671,glassfish-annotation-api,库,其它
672,glassfish-el,库,其它
673,glassfish-el-api,库,其它
674,glassfish-jaxb-txw2,库,库
675,glassfish-jaxb-api,库,其它
676,glassfish-jsp-api,库,其它
677,glassfish-servlet-api,库,其它
678,libGLEW,库,库
679,glib2,库,库
680,glib2-static,库,库
681,compat-libpthread-nonshared,库,库
682,glibc,库,库
683,glibc-common,库,库
684,glibc-headers,库,其它
685,glibc-static,库,库
686,glibc-utils,工具,工具
687,libnsl,库,库
688,nscd,库,服务
689,nss_db,库,工具
690,nss_hesiod,库,工具
691,glibmm24,库,工具
692,glog,库,服务
693,glusterfs-api,库,服务
694,glusterfs-cli,工具,工具
695,glusterfs-libs,库,服务
696,gmp,库,库
697,gmp-c++,库,库
698,gnome-abrt,服务,其它
699,gnome-autoar,服务,库
700,gnome-bluetooth,服务,工具
701,gnome-bluetooth-libs,服务,库
702,gnome-boxes,服务,服务
703,gnome-characters,服务,工具
704,gnome-color-manager,服务,工具
705,gnome-common,服务,服务
706,gnome-control-center,服务,工具
707,gnome-control-center-filesystem,服务,其它
708,gnome-desktop3,服务,服务
709,gnome-disk-utility,服务,工具
710,gnome-keyring,服务,工具
711,gnome-menus,服务,工具
712,gnome-online-accounts,服务,服务
713,gnome-photos,服务,工具
714,gnome-remote-desktop,服务,服务
715,gnome-screenshot,服务,工具
716,gnome-settings-daemon,服务,库
717,gnome-shell,服务,服务
718,gnome-shell-extension-auto-move-windows,服务,其它
719,gnome-shell-extension-launch-new-instance,服务,其它
720,gnome-software,服务,库
721,gnome-terminal-nautilus,服务,工具
722,gnome-themes-standard,服务,服务
723,gnu-efi,库,库
724,gnupg2,工具,服务
725,gnupg2-smime,工具,工具
726,gnutls,库,库
727,gnutls-c++,库,服务
728,gnutls-dane,库,服务
729,gnutls-utils,工具,工具
730,gobject-introspection,库,库
731,golang-bin,工具,工具
732,golang-race,库,库
733,gom,库,库
734,python3-google-api-client,库,库
735,google-droid-kufi-fonts,其它,其它
736,google-droid-sans-fonts,其它,其它
737,google-droid-sans-mono-fonts,其它,其它
738,google-droid-serif-fonts,其它,其它
739,google-gson,库,库
740,guice-testlib,库,库
741,go-toolset,工具,工具
742,gpac,库,工具
743,gpac-libs,库,库
744,gpac-static,库,库
745,gpgme,库,库
746,python3-gpg,库,库
747,gpm,库,服务
748,gpm-libs,库,库
749,graphviz,工具,工具
750,grep,工具,工具
751,grilo,库,工具
752,groff,工具,工具
753,grub2-tools,工具,工具
754,grub2-tools-efi,工具,工具
755,grub2-tools-extra,工具,工具
756,grub2-tools-minimal,工具,工具
757,grubby,工具,工具
758,gsm,库,库
759,gsound,库,库
760,gspell,库,工具
761,gstreamer,库,工具
762,gstreamer-tools,工具,工具
763,gstreamer1,库,库
764,gstreamer1-plugins-base,库,库
765,gstreamer1-plugins-good,库,库
766,gmock,库,库
767,gtk2,库,服务
768,gtk3,库,工具
769,gtk-update-icon-cache,库,工具
770,gtkmm24,库,库
771,gtkmm30,库,工具
772,gtksourceview3,工具,工具
773,guava20,库,工具
774,guava20-testlib,库,库
775,guava,库,工具
776,guile,库,工具
777,gupnp-av,库,工具
778,gupnp-dlna,库,工具
779,gupnp-igd,库,库
780,gutenprint-libs,库,库
781,gutenprint-libs-ui,库,工具
782,gvfs-afc,工具,服务
783,gvfs-afp,工具,服务
784,gvfs-archive,工具,服务
785,gvfs-client,工具,工具
786,gvfs-fuse,工具,服务
787,gvfs-gphoto2,工具,服务
788,gvfs-mtp,工具,服务
789,gvfs-smb,工具,工具
790,hamcrest,库,库
791,haproxy,工具,服务
792,harfbuzz,库,库
793,harfbuzz-icu,库,工具
794,hdparm,工具,工具
795,helm,服务,其它
796,helm-bash-completion,服务,服务
797,helm-fish-completion,服务,服务
798,helm-zsh-completion,服务,服务
799,hesiod,库,工具
800,highlight,工具,工具
801,hivex,库,工具
802,perl-hivex,库,库
803,python3-hivex,库,工具
804,hostname,工具,工具
805,hplip-gui,工具,工具
806,hplip-libs,库,库
807,libsane-hpaio,库,库
808,htmlcxx,库,库
809,httpcomponents-client,库,工具
810,httpcomponents-core,库,工具
811,httpd-tools,服务,工具
812,http-parser,库,工具
813,hunspell,工具,工具
814,hwinfo,工具,工具
815,compat-hwloc1,库,工具
816,hwloc,库,服务
817,hwloc-gui,库,工具
818,hwloc-libs,库,库
819,hypervfcopyd,服务,服务
820,hyperv-tools,工具,其它
821,hyphen,库,库
822,i2c-tools,工具,服务
823,i2c-tools-perl,工具,服务
824,libi2c,库,库
825,ibus-libs,库,库
826,ibus-setup,工具,工具
827,emoji-picker,工具,服务
828,icedtea-web,库,服务
829,icoutils,工具,库
830,icu4j,库,工具
831,icu,库,工具
832,libicu,库,服务
833,ilmbase,库,库
834,ima-evm-utils0,工具,工具
835,ima-evm-utils,工具,工具
836,imake,工具,服务
837,imlib2,库,库
838,imsettings,工具,服务
839,imsettings-gsettings,工具,服务
840,imsettings-libs,工具,库
841,imsettings-qt,工具,服务
842,imsettings-xim,工具,工具
843,iniparser,工具,库
844,initial-setup,工具,其它
845,initial-setup-gui,工具,服务
846,initscripts,服务,服务
847,netconsole-service,服务,工具
848,network-scripts,服务,服务
849,inkscape,工具,工具
850,intel-cmt-cat,工具,服务
851,intltool,工具,工具
852,iotop,工具,工具
853,ipa-client,工具,工具
854,ipa-client-common,工具,工具
855,ipa-client-epn,工具,工具
856,ipa-client-samba,工具,工具
857,ipa-common,工具,工具
858,ipa-python-compat,库,库
859,python3-ipaclient,库,库
860,python3-ipalib,库,库
861,ipa-server,服务,服务
862,ipa-server-common,服务,服务
863,python3-ipaserver,服务,工具
864,python3-ipatests,工具,服务
865,ipa-healthcheck,工具,服务
866,iperf3,工具,服务
867,ipmitool,工具,服务
868,iproute,工具,工具
869,iproute-tc,工具,工具
870,iprutils,工具,工具
871,ipset,工具,工具
872,ipset-libs,工具,库
873,ipset-service,工具,服务
874,iptables,工具,工具
875,iptables-arptables,工具,工具
876,iptables-ebtables,工具,工具
877,iptables-libs,库,库
878,iptables-services,服务,服务
879,iptables-utils,工具,工具
880,iptraf-ng,工具,服务
881,iputils,工具,工具
882,iputils-ninfod,工具,工具
883,ipvsadm,服务,服务
884,iscsi-initiator-utils,服务,工具
885,iscsi-initiator-utils-iscsiuio,服务,工具
886,python3-iscsi-initiator-utils,库,工具
887,isl,库,库
888,isns-utils,工具,工具
889,isns-utils-libs,工具,库
890,isomd5sum,工具,工具
891,isorelax,库,其它
892,istack-commons-tools,库,其它
893,itstool,工具,工具
894,iw,工具,工具
895,python3-jabberpy,库,库
896,jack-audio-connection-kit,库,工具
897,jaf,库,工具
898,jakarta-commons-httpclient,库,服务
899,jakarta-oro,库,工具
900,jansi,库,库
901,jansi-native,库,库
902,jansson,库,库
903,jasper-libs,库,库
904,java-1.8.0-openjdk-devel-slowdebug,库,服务
905,java-1.8.0-openjdk-src,库,库
906,java-1.8.0-openjdk-src-slowdebug,库,库
907,java-1.8.0-openjdk-devel-fastdebug,库,服务
908,java-1.8.0-openjdk-src-fastdebug,库,库
909,java-11-alibaba-dragonwell-static-libs,库,其它
910,java-11-openjdk-devel-slowdebug,库,服务
911,java-11-openjdk-src,库,库
912,java-11-openjdk-src-slowdebug,库,库
913,java-11-openjdk-static-libs,库,库
